,_source,_cellid,stem_cell_name,stem_cell_type,cell_grade,produced_by,provider_distributor,reference_publications,gender_of_donor,ethnicity_of_donor,health_status,age_of_donor,source_cell_type,organ_tissue_of_origin_of_source_cell,Country
2203,SKIP,SKIP005677,NTUH-iPSC-011-05_feeder-free,iPS Cell,,,,,Female,Asian,Type 1 diabetes,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2204,SKIP,SKIP005678,TVGH-iPSC-006-06_feeder-free,iPS Cell,,,,,Male,Asian,Leber's hereditary optic neuropathy,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2205,SKIP,SKIP005679,TVGH-iPSC-007-08_feeder-free,iPS Cell,,,,,Female,Asian,Leber's hereditary optic neuropathy,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2206,SKIP,SKIP005680,TVGH-iPSC-015-16_feeder-free,iPS Cell,,,,,Male,Asian,Facioscapulohumeral muscular dystrophy (FSHD) ,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2207,SKIP,SKIP005681,TVGH-iPSC-016-01_feeder-free,iPS Cell,,,,,Male,Asian,Facioscapulohumeral muscular dystrophy (FSHD),,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2208,SKIP,SKIP005682,TVGH-iPSC-022-04_feeder-free,iPS Cell,,,,,Female,Asian,Frontotemporal dementia (FTD),,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2209,SKIP,SKIP005683,IBMS-iPSC-024-03_feeder-free,iPS Cell,,,,,Male,Asian,Fabry disease,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2210,SKIP,SKIP005684,IBMS-iPSC-026-02_feeder-free,iPS Cell,,,,,Male,Asian,Fabry disease,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2211,SKIP,SKIP005685,NHRI-iPSC-004-03_feeder-free,iPS Cell,,,,,Female,Asian,schizophrenia ,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2212,SKIP,SKIP005686,NHRI-iPSC-007-01_feeder-free,iPS Cell,,,,,Male,Asian,schizophrenia,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2213,SKIP,SKIP005687,NTUH-iPSC-003-40_feeder-free,iPS Cell,,,,,Female,Asian,Premature ovarian failure (POF),,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2214,SKIP,SKIP005688,WMUi001-A,iPS Cell,,,,,Male,Asian,Aortic dissection,,,Skeletal Muscle Aortic smooth muscle cells,
2215,SKIP,SKIP005689,SDUBMSi002-A,iPS Cell,,,,,Female,Asian,X-linked Mental Retardation Syndrome,,,Peripheral Blood(Cell Line) ,
2216,SKIP,SKIP005690,SDUBMSi001-A,iPS Cell,,,,,Male,Asian,Hereditary spastic paraplegia,,,Peripheral Blood ,
2217,SKIP,SKIP005691,SDQLCHi017-A,iPS Cell,,,,,Female,Asian,Nemaline myopathy-2,,,Peripheral Blood(Cell Line) ,
2218,SKIP,SKIP005692,DKHi090-A,iPS Cell,,,,,Female,Asian,Leber congenital amaurosis,,,Peripheral Blood(Cell Line) ,
2219,SKIP,SKIP005693,ZZUi0016-A,iPS Cell,,,,,Male,Asian,,,,Skin ,
2220,SKIP,SKIP005694,CSUASOi003-A,iPS Cell,,,,,Male,Asian,Retinitis pigmentosa,,,Peripheral Blood ,
2221,SKIP,SKIP005695,DSY127-BV8VT1,ES Cell,,,,,Male,Unknown,,,,ES,
2222,SKIP,SKIP005696,ICGi018-A,iPS Cell,,,,,Female,Caucasian,Huntington's disease,,,Peripheral Blood(Cell Line) ,
2223,SKIP,SKIP005697,NTUH-iPSC-009-07_feeder-free,iPS Cell,,,,,Female,Asian,familial amyloid neuropathy,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2224,SKIP,SKIP005698,TVGH-iPSC-017-08_feeder-free,iPS Cell,,,,,Female,Asian,Monogenic diabetes,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2225,SKIP,SKIP005699,TVGH-iPSC-019-07_feeder-free,iPS Cell,,,,,Male,Asian,Facioscapulohumeral Muscular Dystrophy (FSHD),,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2226,SKIP,SKIP005701,IBMS-iPSC-028-01_feeder-free,iPS Cell,,,,,Male,Asian,Aromatic L-Amino Acid Decarboxylase Deficiency,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2227,SKIP,SKIP005702,TVGH-iPSC-023-02_feeder-free,iPS Cell,,,,,Female,Asian,Frontotemporal dementia (FTD),,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2228,SKIP,SKIP005703,TVGH-iPSC-024-42_feeder-free,iPS Cell,,,,,Male,Asian,Facioscapulohumeral Muscular Dystrophy (FSHD),,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2229,SKIP,SKIP005704,NTUH-iPS-01-05-FFXF,iPS Cell,,,,,Female,Asian,,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2230,SKIP,SKIP005705,NTUH-iPSC-012-04_feeder-free,iPS Cell,,,,,Male,Asian,Type 1 diabetes,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC,
2231,SKIP,SKIP005706,FIRDI-iPSC-02-30_feeder-free,iPS Cell,,,,,Male,Asian,,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2232,SKIP,SKIP005707,IBMS-iPSC-01-02_feeder-free,iPS Cell,,,,,Female,Asian,,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2233,SKIP,SKIP005708,IBMS-iPSC-02-07_feeder-free,iPS Cell,,,,,Male,Asian,,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2234,SKIP,SKIP005709,IBMS-iPSC-03-06_feeder-free,iPS Cell,,,,,Female,Asian,,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2235,SKIP,SKIP005710,IBMS-iPSC-04-02_feeder-free,iPS Cell,,,,,Male,Asian,,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2236,SKIP,SKIP005711,IBMS-iPSC-042-01_feeder-free,iPS Cell,,,,,Female,Asian,Parkinson disease,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2237,SKIP,SKIP005712,IBMS-iPSC-043-05_feeder-free,iPS Cell,,,,,Female,Asian,Parkinson disease,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2238,SKIP,SKIP005713,IBMS-iPSC-044-05_feeder-free,iPS Cell,,,,,Female,Asian,Short QT syndrome,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2239,SKIP,SKIP005714,IBMS-iPSC-045-02_feeder-free,iPS Cell,,,,,Male,Asian,Short QT syndrome,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2240,SKIP,SKIP005715,IBMS-iPSC-046-06_feeder-free,iPS Cell,,,,,Female,Asian,Spinocerebellar ataxia type 22 ,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2241,SKIP,SKIP005716,IBMS-iPSC-047-03_feeder-free,iPS Cell,,,,,Female,Asian,Spinocerebellar ataxia type 22,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2242,SKIP,SKIP005717,NHRI-iPSC-01-01_feeder-free,iPS Cell,,,,,Male,Asian,,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2243,SKIP,SKIP005718,NTUH-iPSC-01-05_feeder-free,iPS Cell,,,,,Female,Asian,,,,Peripheral Blood Peripheral blood mononuclear cell ,
2244,SKIP,SKIP005719,NTUH-iPSC-013-01_feeder-free,iPS Cell,,,,,Female,Asian,Prader-Willi Syndrome (PWS),,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2245,SKIP,SKIP005720,NTUH-iPSC-014-01_feeder-free,iPS Cell,,,,,Female,Asian,Prader-Willi Syndrome (PWS),,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2246,SKIP,SKIP005721,NTUH-iPSC-02-02_feeder-free,iPS Cell,,,,,Male,Asian,,,,Peripheral Blood ,
2247,SKIP,SKIP005722,TVGH-iPSC-01-04_feeder-free,iPS Cell,,,,,Female,Asian,,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2248,SKIP,SKIP005723,TVGH-iPSC-02-07_feeder-free,iPS Cell,,,,,Male,Asian,,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2249,SKIP,SKIP005724,TVGH-iPSC-025-06_feeder-free,iPS Cell,,,,,Male,Asian,Mitochondrial DNA mutation,,,Fibroblast,
2250,SKIP,SKIP005725,TVGH-iPSC-026-11_feeder-free,iPS Cell,,,,,Male,Asian,Mitochondrial DNA mutation,,,Fibroblast,
2251,SKIP,SKIP005726,IBMS-iPSC-018-09_feeder-free,iPS Cell,,,,,Male,Asian,Parkinson's Disease,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2252,SKIP,SKIP005727,RCPCMi004-A,iPS Cell,,,,,Male,Caucasian,Parkinson's disease,,,Skin ,
2253,SKIP,SKIP005728,NCCSi009-A,iPS Cell,,,,,Male,Asian,Beta Thalassemia,,,Skin ,
2254,SKIP,SKIP005729,IBMSe001-A-1,ES Cell,,,,,Male,Mouse of E14Tg2A,gene knockout,,,Blastocyst,
2255,SKIP,SKIP005730,SKLOi001-A,iPS Cell,,,,,Male,Asian,Leukoencephalopathy,,,Urine Cells,
2256,SKIP,SKIP005731,NIMHi001-A,iPS Cell,,,,,Unknown,Unknown,Parkinson's disease,,,Peripheral Blood ,
2257,SKIP,SKIP005732,PUMCHi001-A-1,iPS Cell,,,,,Male,Asian,Familial partial lipodystrophy type 2 (FPLD2),,,Peripheral Blood(Cell Line) ,
2258,SKIP,SKIP005733,WAe009-A-18,ES Cell,,,,,Female,Unknown,Induced mutation,,,ES,
2259,SKIP,SKIP005734,IBMSi019-A,iPS Cell,,,,,Male,African,amyotrophic lateral sclerosis (ALS) and parkinsonism,,,Peripheral Blood(Cell Line) ,
2260,SKIP,SKIP005735,ERPLi003-A,iPS Cell,,,,,Male,Asian,Oculocutaneous albinism type IA,,,Peripheral Blood ,
2261,SKIP,SKIP005736,ERPLi002-A,iPS Cell,,,,,Male,Asian,Leber congenital amaurosis,,,Peripheral Blood(Cell Line) ,
2262,SKIP,SKIP005737,ERPLi001-A,iPS Cell,,,,,Female,Asian,Stargardt's disease,,,Peripheral Blood(Cell Line) ,
2263,SKIP,SKIP005738,ZZUi0018-A,iPS Cell,,,,,Male,Asian,SCA6,,,Skin ,
2264,SKIP,SKIP005739,GIBHi002-A-3,iPS Cell,,,,,Female,Caucasian,Parkinson's disease,,,C11 (GIBHi002-A),
2265,SKIP,SKIP005740,GIBHi002-A-4,iPS Cell,,,,,Female,Caucasian,Parkinson's disease,,,C11 (GIBHi002-A),
2266,SKIP,SKIP005741,USTCi001-A,iPS Cell,,,,,Male,Asian,Epilepsy,,,Skin ,
2267,SKIP,SKIP005742,CSUXHi002-A,iPS Cell,,,,,Male,Asian,Spinocerebellar ataxia type 1 (SCA1),,,Urine cells,
2268,SKIP,SKIP005743,NCCSi008-B,iPS Cell,,,,,Male,Asian,,,,Peripheral Blood ,
2269,SKIP,SKIP005744,NCCSi008-A,iPS Cell,,,,,Male,Asian,,,,Peripheral Blood ,
2270,SKIP,SKIP005745,SYSUi-004-A ,iPS Cell,,,,,Male,Asian,microcephaly,,,Peripheral Blood ,
2271,SKIP,SKIP005746,XACHi009-A,iPS Cell,,,,,Female,Asian,,,,Peripheral Blood ,
2272,SKIP,SKIP005747,XACHi008-A,iPS Cell,,,,,Male,Asian,Long QT syndrome type 5,,,Peripheral Blood ,
2273,SKIP,SKIP005748,XACHi007-A,iPS Cell,,,,,Male,Asian,Long QT syndrome type 5,,,Peripheral Blood ,
2274,SKIP,SKIP005749,CSUASOi004-A,iPS Cell,,,,,Female,Asian,Retinitis pigmentosa,,,Peripheral Blood ,
2275,SKIP,SKIP005750,ZJUi003-A,iPS Cell,,,,,Male,Asian,Wilson disease,,,Renal epithelial cells,
2276,SKIP,SKIP005751,SHCDNi002-A,iPS Cell,,,,,Female,Asian,MED12-related disorders,,,Peripheral Blood Peripheral blood mononuclear cells (PBMCs),
2277,SKIP,SKIP005753,GIBHi004-A,iPS Cell,,,,,Male,Asian,Parkinson disease,,,Skin Skin fibroblasts,
2278,SKIP,SKIP005758,FHUi001-A,iPS Cell,,,,,Female,Asian,endocrine neoplasia type 1 (MEN1),,,Lymphoblastoid B cell line,
2279,SKIP,SKIP005760,FHUi001-C,iPS Cell,,,,,Female,Asian,endocrine neoplasia type 1,,,Lymphoblastoid B cell line,
2280,SKIP,SKIP005761,FHUi002-A,iPS Cell,,,,,Female,Asian,,,,Peripheral Blood PBMC,
2281,SKIP,SKIP005762,FHUi002-B,iPS Cell,,,,,Female,Asian,,,,Peripheral Blood PBMC,
2282,SKIP,SKIP005763,FHUi002-C,iPS Cell,,,,,Female,Asian,,,,Peripheral Blood PBMC,
2283,SKIP,SKIP005764,CMCi001-A,iPS Cell,,,,,Female,Asian,Karyomegalic Interstitial Nephritis,,,Peripheral Blood Peripheral Blood Mononuclear Cells,
2284,SKIP,SKIP005765,SHFDi001-A,iPS Cell,,,,,Female,Asian,Ankylosing spondylitis,,,Peripheral Blood Peripheral blood mononuclear cells (PBMCs),
2285,SKIP,SKIP005766,ICGi019-A,iPS Cell,,,,,Male,Caucasian,Hypertrophic cardiomyopathy,,,Peripheral Blood Peripheral blood mononuclear cells,
2286,SKIP,SKIP005767,ICGi019-B,iPS Cell,,,,,Male,Caucasian,Hypertrophic cardiomyopathy,,,Peripheral Blood Peripheral blood mononuclear cells,
2287,SKIP,SKIP005768,SMBCi003-A,iPS Cell,,,,,Female,Asian,Neurofibromatosis type 1,,,urine,
2288,SKIP,SKIP005769,SMBCi003-B,iPS Cell,,,,,Female,Asian,Neurofibromatosis type 1,,,urine,
2289,SKIP,SKIP005770,KSCBi009-A,iPS Cell,,,,,Male,Asian,Prader Willi syndrome (PWS),,,Peripheral Blood peripheral blood mononuclear cells,
2290,SKIP,SKIP005771,SHUPLi001-A,iPS Cell,,,,,Male,Asian,,,,Peripheral Blood PBMCs,
2291,SKIP,SKIP005772,ZZUNEUi008-A,iPS Cell,,,,,Male,Asian,cardiac valvular dysplasia,,,Skin dermal fibroblasts ,
2292,SKIP,SKIP005773,FUi003-A1,iPS Cell,,,,,Female,Asian,Dravet syndrome,,,Skin skin fibroblast,
2293,SKIP,SKIP005774,FUi003-A2,iPS Cell,,,,,Female,Asian,Dravet syndrome,,,Skin skin fibroblast,
2294,SKIP,SKIP005775,BRCi005-A,iPS Cell,,,,,Female,Asian,Best disease,,,Peripheral Blood PBMC,
2295,SKIP,SKIP005777,HEBHMUi002-A,iPS Cell,,,,,Female,Asian,,,,Peripheral Blood Peripheral blood mononuclear cells,
2296,SKIP,SKIP005779,USTCi001-A-1,iPS Cell,,,,,Male,Asian,Epilepsy,,,Skin skin fibroblasts,
2297,SKIP,SKIP005780,PUMCHi003-A,iPS Cell,,,,,Female,Asian,Pulmonary Arterial Hypertension,,,Peripheral Blood Human Peripheral Blood Mononuclear Cells,
2298,SKIP,SKIP005781,FHUi001-B,iPS Cell,,,,,Female,Asian,endocrine neoplasia type 1,,,Lymphoblastoid B cell line,
2299,SKIP,SKIP005782,AHQUi001-A,iPS Cell,,,,,Male,Asian,Familial Hypertriglyceridemia (FHTG) ,,,Peripheral Blood Peripheral Blood Mononuclear Cell,
2300,SKIP,SKIP005783,SKLRMi001-A,iPS Cell,,,,,Male,Asian, partial androgen insensitivity syndrome (CAIS or PAIS),,,Peripheral Blood  PBMCs,
2301,SKIP,SKIP005784,MDCUi001-A,iPS Cell,,,,,Male,Asian,X-linked osteogenesis imperfecta,,,Skin Dermal fibroblasts,
2302,SKIP,SKIP005785,MDCUi001-B,iPS Cell,,,,,Male,Asian,X-linked osteogenesis imperfecta,,,Skin Dermal fibroblasts,
2303,SKIP,SKIP005786,JTUi001-A,iPS Cell,,,,,Female,Asian,CHARGE syndrome,,,Skin Skin fibroblasts,
2304,SKIP,SKIP005787,SDQLCHi025-A,iPS Cell,,,,,Female,Asian,Multiminicore disease,,,Peripheral Blood Peripheral blood mononuclear cells,
2305,SKIP,SKIP005788,SYSUi-004-A,iPS Cell,,,,,Male,Asian,microcephaly,,,Peripheral Blood peripheral blood mononuclear cells,
2306,SKIP,SKIP005789,HNMUi001-A,iPS Cell,,,,,Unknown,Asian,Patau syndrome,,,Chorionic villus cells,
2307,SKIP,SKIP005790,IBMSi003-A-1,iPS Cell,,,,,Female,Asian,Type 2 Autosomal Dominant Polycystic Kidney Disease,,,Peripheral Blood PBMCs,
2308,SKIP,SKIP005791,ZZUNEUi001-A,iPS Cell,,,,,Male,Asian,,,,Urinary epithelial cell,
2309,SKIP,SKIP005792,ZOCi001-A,iPS Cell,,,,,Male,Asian,Non-syndromic Retinitis Pigmentosa,,,Peripheral Blood peripheral blood mononuclear cells (PBMCs),
2310,SKIP,SKIP005793,ZZUNEUi004-A,iPS Cell,,,,,Male,Asian,Wilson disease,,,Urinary epithelial cell,
2311,SKIP,SKIP005794,TVGHi007-A,iPS Cell,,,,,Male,Asian,Hereditary hearing loss,,,Peripheral Blood Peripheral Blood Mononuclear Cells (PBMC),
2312,SKIP,SKIP005795,CHWi001-A,iPS Cell,,,,,Female,Asian,"Intellectual disability, ID",,,Peripheral Blood Peripheral blood mononuclear cells (PBMCs),
2313,SKIP,SKIP005796,XDCMHi001-A,iPS Cell,,,,,Male,Asian,Ankylosing spondylitis,,,urine-derived cells,
2314,SKIP,SKIP005797,ZJUi005-A,iPS Cell,,,,,Male,Asian,Pelizaeus-Merzbacher disease,,,Peripheral Blood Peripheral blood mononuclear cells (PBMCs),
2315,SKIP,SKIP005798,BRCi008-A,iPS Cell,,,,,Male,Asian,Parkinson's disease,,,Skin Fibroblasts,
2316,SKIP,SKIP005799,SHCDNRi001-A,iPS Cell,,,,,Female,Asian,X-linked Alport syndrome,,,Skin skin fibroblasts,
2317,SKIP,SKIP005800,HEBHMUi004-A,iPS Cell,,,,,Female,Asian,Sporadic Amyotrophic Lateral Sclerosis,,,Peripheral Blood Peripheral blood mononuclear cells,
2318,SKIP,SKIP005801,SHCDNi001-A,iPS Cell,,,,,Female,Asian,Mitochondrial DNA Depletion Syndrome 13,,,Peripheral Blood Peripheral blood mononuclear cells,
2319,SKIP,SKIP005802,BRCi011-A,iPS Cell,,,,,Male,Asian,Juvenile nephronophthisis,,,Peripheral Blood Peripheral blood mononuclear cells,
2320,SKIP,SKIP005803,BRCi010-A,iPS Cell,,,,,Female,Asian,Juvenile nephronophthisis,,,Peripheral Blood Peripheral blood mononuclear cells,
2321,SKIP,SKIP005804,GIBHi006-A,iPS Cell,,,,,Female,Caucasian,Parkinson disease,,,Skin fibroblasts,
2322,SKIP,SKIP005805,GIBHi006-B,iPS Cell,,,,,Female,Caucasian,Parkinson disease,,,Skin fibroblasts,
2323,SKIP,SKIP005806,GIBHi006-C,iPS Cell,,,,,Female,Caucasian,Parkinson disease,,,Skin fibroblasts,
2324,SKIP,SKIP005807,IPTi005-A,iPS Cell,,,,,Male,Asian,,,,Peripheral Blood peripheral blood mononuclear cells,
2325,SKIP,SKIP005808,IPTi007-A,iPS Cell,,,,,Female,Asian,,,,Peripheral Blood peripheral blood mononuclear cells,
2326,SKIP,SKIP005809,HEBHMUi005-A,iPS Cell,,,,,Female,Asian,,,,Skin Skin fibroblasts,
2327,SKIP,SKIP005810,JTUi002-A,iPS Cell,,,,,Male,Asian,Waardenburg syndrome,,,Skin fibroblasts,
2328,SKIP,SKIP005811,HEBHMUi003-A,iPS Cell,,,,,Female,Asian,Sporadic Amyotrophic Lateral Sclerosis (SALS),,,Peripheral Blood Peripheral blood mononuclear cells,
2329,SKIP,SKIP005812,MUSIe001-A,ES Cell,,,,,Male,Asian,Hb Bart's hydrops fetalis,,,Inner Cell Mass (ICM) from in vitro fertilization embryo,
2330,SKIP,SKIP005813,SIAISi001-A,iPS Cell,,,,,Female,Asian,Mild cognitive impairment (MCI),,,Peripheral Blood Peripheral Blood Mononuclear Cell,
2331,SKIP,SKIP005815,CSUASOi005-A,iPS Cell,,,,,Male,Asian,X-linked Juvenile Retinoschisis,,,Peripheral Blood Peripheral blood mononuclear cells,
2332,SKIP,SKIP005816,JUCTCi002-A,iPS Cell,,,,,Female,Asian,Ataxia with oculomotor apraxia type 1 (AOA1),,,Skin Fibroblasts,
2333,SKIP,SKIP005817,ZZUi0017-A,iPS Cell,,,,,Female,Asian,Spinocerebellar ataxia A6 (SCA6),,,Skin fibroblasts,
2334,SKIP,SKIP005818,ICGi002-B,iPS Cell,,,,,Male,Caucasian,Duchenne muscular dystrophy,,,Peripheral Blood Peripheral Blood Mononuclear Cells,
2335,SKIP,SKIP005819,ICGi002-C,iPS Cell,,,,,Male,Caucasian,Duchenne muscular dystrophy,,,Peripheral Blood Peripheral Blood Mononuclear Cells,
2336,SKIP,SKIP005820,R1-hiPSC1,iPS Cell,,,,,Male,Asian,,,,Skin Dermal Fibroblast,
2337,SKIP,SKIP005821,ICGi002-A,iPS Cell,,,,,Male,Caucasian,Duchenne muscular dystrophy,,,Peripheral Blood Peripheral Blood Mononuclear Cells,
2338,SKIP,SKIP005822,SHEHi002-A,iPS Cell,,,,,Male,Asian,Long QT syndrome type 8,,,Peripheral Blood Peripheral blood mononuclear cells (PBMCs),
2339,SKIP,SKIP005823,PUMCi001-A,iPS Cell,,,,,Male,Asian,Krabbe disease,,,Skin Fibroblasts,
2340,SKIP,SKIP005824,JUCTCi011-A,iPS Cell,,,,,Male,Asian,,,,Skin Fibroblasts,
2341,SKIP,SKIP005825,SIAISi003-A,iPS Cell,,,,,Female,Asian,Alzheimer's Disease (AD),,,Peripheral Blood Peripheral blood mononuclear cells (PBMCs),
2342,SKIP,SKIP005826,ICGi021-A,iPS Cell,,,,,Female,Caucasian,,,,Peripheral Blood PBMCs,
2343,SKIP,SKIP005827,ICGi022-A,iPS Cell,,,,,Female,Caucasian,,,,Peripheral Blood PBMCs,
2344,SKIP,SKIP005832,FHC1-hiPSC3,iPS Cell,,,,,Female,Asian,Familial Hypercholestrolemia,,,Skin Dermal Fibroblast,
2345,SKIP,SKIP005834,BOM1-hiPSC1,iPS Cell,,,,,Female,Asian,,,,Skin Dermal Fibroblast,
2346,SKIP,SKIP005835,HER1-hiPSC1,iPS Cell,,,,,Female,Asian,Heredatory Cholestasis,,,Skin Dermal Fibroblast,
2347,SKIP,SKIP005836,RP2-hiPSC3,iPS Cell,,,,,Male,Asian,Retinitis Pigmentosa,,,Skin Dermal Fibroblast,
2348,SKIP,SKIP005837,RP1-hiPSC2,iPS Cell,,,,,Female,Asian,Retinitis Pigmentosa,,,Skin Dermal Fibroblast,
2349,SKIP,SKIP005838,MUSIi012-A,iPS Cell,,,,,Female,Asian,,,,Peripheral Blood Bone Marrow Peripheral blood stem cells,
2350,SKIP,SKIP005839,MUSIi012-A-2,iPS Cell,,,,,Female,Asian,,,,Peripheral Blood ,
2351,SKIP,SKIP005840,TYR1-hiPSC1,iPS Cell,,,,,Female,Asian,Tyrosinemia,,,Skin Dermal Fibroblast,
2352,SKIP,SKIP005841,GSD1-hiPSC7,iPS Cell,,,,,Male,Asian,Glycogen storage disease,,,Skin Dermal Fibroblast,
2353,SKIP,SKIP005842,R1-hiPSC4,iPS Cell,,,,,Male,Asian,,,,Skin Dermal Fibroblast,
2354,SKIP,SKIP005843,MUSIi012-A-3,iPS Cell,,,,,Female,Asian,,,,Bone Marrow ,
2355,SKIP,SKIP005844,R1-hiPSC9,iPS Cell,,,,,Male,Asian,,,,Skin Dermal Fibroblast,
2356,SKIP,SKIP005845,LCA1-hiPSC1,iPS Cell,,,,,Male,Asian,leber's congenital amaurosis,,,Skin Dermal Fibroblast,
2357,SKIP,SKIP005846,USH-hiPSC6,iPS Cell,,,,,Female,Asian,Usher Syndrome,,,Skin Dermal Fibroblast,
2358,SKIP,SKIP005847,LHON1-hiPSC5,iPS Cell,,,,,Male,Asian,Leber's Hereditary Optic Neuropathy,,,Skin Dermal Fibroblast,
2359,SKIP,SKIP005848,CNS2-hiPSC7,iPS Cell,,,,,Male,Asian,Cligler Najjar,,,Skin Dermal Fibroblast,
2360,SKIP,SKIP005849,CNS1-hiPSC10,iPS Cell,,,,,Female,Asian,Cligler Najjar,,,Skin Dermal Fibroblast,
2361,SKIP,SKIP005850,MUSli009-A-1,iPS Cell,,,,,Male,Unknown,,,,Skin dermal fibroblasts,
2362,SKIP,SKIP005851,MUSIi012-A-1,iPS Cell,,,,,Female,Asian,,,,Peripheral Blood Bone Marrow Peripheral blood stem cells,
2363,SKIP,SKIP005852,QBRIi009-A,iPS Cell,,,,,Male,Asian,"Multiple syndromic features, growth hormone deficiency and central hypothyroidism",,,Peripheral Blood PBMCs,
2364,SKIP,SKIP005853,FAMRCi006-A,iPS Cell,,,,,Female,Caucasian,Dilated cardiomyopathy associated with Emery-Dreifuss muscular dystrophy,,,Peripheral Blood Peripheral Blood Mononuclear Cells,
2365,SKIP,SKIP005854,FAMRCi006-B,iPS Cell,,,,,Female,Caucasian,Dilated cardiomyopathy associated with Emery-Dreifuss muscular dystrophy,,,Peripheral Blood Peripheral Blood Mononuclear Cells,
2366,SKIP,SKIP005855,FAMRCi005-B,iPS Cell,,,,,Female,Caucasian,"Paroxysmal ventricular tachycardia, atrioventricular block, myopathy",,,Peripheral Blood Peripheral Blood Mononuclear Cells,
2367,SKIP,SKIP005856,FAMRCi005-A,iPS Cell,,,,,Female,Caucasian,"Paroxysmal ventricular tachycardia, atrioventricular block, myopathy",,,Peripheral Blood Peripheral Blood Mononuclear Cells,
2368,SKIP,SKIP005857,HUi001-A,iPS Cell,,,,,Female,German,"Alzheimer's disease, familial, type 4 Presenilin 2",,,Skin Skin Fibroblast,
2369,SKIP,SKIP005858,FAMRCi004-B,iPS Cell,,,,,Male,Caucasian,"Familial progressive cardiac conduction, sick sinus syndrome, atrioventricular block",,,Adipose Tissue Adipose tissue-derived mesenchymal multipotent stromal cells,
2370,SKIP,SKIP005859,JUCTCi010-A,iPS Cell,,,,,Female,Asian,,,,Skin Fibroblasts,
2371,SKIP,SKIP005860,FAMRCi004-A,iPS Cell,,,,,Male,Caucasian,"Familial progressive cardiac conduction, sick sinus syndrome, atrioventricular block",,,Adipose Tissue Adipose tissue-derived mesenchymal multipotent stromal cells,
2372,SKIP,SKIP005861,ZZUSAHi001-A,iPS Cell,,,,,Female,Asian,Familial atrial fibrillation,,,Peripheral Blood PBMC,
2373,SKIP,SKIP005862,ZZUNEUi002-A,iPS Cell,,,,,Male,Asian,Spinocerebellar ataxia type 3/ Machado-Joseph disease ,,,Urinary epithelial cell,
2374,SKIP,SKIP005863,JUCTCi007-A,iPS Cell,,,,,Female,Asian,congenital myasthenic syndrome,,,Skin Fibroblasts,
2375,SKIP,SKIP005864,CHFUi001-A,iPS Cell,,,,,Female,Asian,Osteogenesis imperfecta,,,Peripheral Blood Peripheral blood mononuclear cells (PBMCs),
2376,SKIP,SKIP005865,KEIOi001-A,iPS Cell,,,,,Male,Asian,Amyotrophic Lateral Sclerosis,,,Peripheral Blood Peripheral Blood Mononuclear Cells,
2377,SKIP,SKIP005866,CIBi007-A,iPS Cell,,,,,Female,Asian,Young-onset Parkinson's disease,,,Peripheral Blood Peripheral blood mononuclear cells,
2378,SKIP,SKIP005867,QBRIi007-C,iPS Cell,,,,,Female,Asian,Fanconi Bickel Syndrome and diabetes mellitus,,,Peripheral Blood PBMC,
2379,SKIP,SKIP005868,QBRIi007-B,iPS Cell,,,,,Female,Asian,Fanconi Bickel Syndrome and diabetes mellitus,,,Peripheral Blood PBMC,
