_source,_cellid,stem_cell_name,stem_cell_type,cell_grade,produced_by,provider_distributor,reference_publications,gender_of_donor,ethnicity_of_donor,health_status,age_of_donor,source_cell_type,organ_tissue_of_origin_of_source_cell
hPSCreg,WTSIi067-A,"WTSIi067-A (HPSI0713i-foop_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,,healthy,,fibroblast,
hPSCreg,WTSIi067-B,"WTSIi067-B (HPSI0713i-foop_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,,healthy,,fibroblast,
hPSCreg,WTSIi068-A,"WTSIi068-A (HPSI0613i-giuo_5)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",male,,healthy,,fibroblast,
hPSCreg,WTSIi068-B,"WTSIi068-B (HPSI0613i-giuo_4)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,,healthy,,fibroblast,
hPSCreg,WTSIi069-A,"WTSIi069-A (HPSI0613i-hegp_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,,healthy,,fibroblast,
hPSCreg,WTSIi070-A,"WTSIi070-A (HPSI0713i-terl_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,60-64,fibroblast,
hPSCreg,WTSIi070-B,"WTSIi070-B (HPSI0713i-terl_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,60-64,fibroblast,
hPSCreg,WTSIi071-A,"WTSIi071-A (HPSI0913i-lise_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,45-49,fibroblast,
hPSCreg,WTSIi071-B,"WTSIi071-B (HPSI0913i-lise_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,45-49,fibroblast,
hPSCreg,WTSIi072-A,"WTSIi072-A (HPSI0114i-fikt_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,50-54,fibroblast,
hPSCreg,WTSIi073-A,"WTSIi073-A (HPSI0314i-sojd_3)",,,"Wellcome Sanger Institute","European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.stemcr.2019.11.003",female,"White - Other",healthy,45-49,fibroblast,
hPSCreg,WTSIi073-B,"WTSIi073-B (HPSI0314i-sojd_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - Other",healthy,45-49,fibroblast,
hPSCreg,WTSIi074-A,"WTSIi074-A (HPSI0114i-joxm_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - Other",healthy,45-49,fibroblast,
hPSCreg,WTSIi075-A,"WTSIi075-A (HPSI0114i-vass_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,30-34,fibroblast,
hPSCreg,WTSIi076-A,"WTSIi076-A (HPSI0214i-kehc_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,65-69,fibroblast,
hPSCreg,WTSIi077-A,"WTSIi077-A (HPSI0314i-cuhk_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,45-49,fibroblast,
hPSCreg,WTSIi077-B,"WTSIi077-B (HPSI0314i-cuhk_2)",,,"Wellcome Sanger Institute","European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,45-49,fibroblast,
hPSCreg,WTSIi078-A,"WTSIi078-A (HPSI0314i-fafq_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,60-64,fibroblast,
hPSCreg,WTSIi079-A,"WTSIi079-A (HPSI1013i-hiaf_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,65-69,fibroblast,
hPSCreg,WTSIi079-B,"WTSIi079-B (HPSI1013i-hiaf_1)",,,"Wellcome Sanger Institute","European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,65-69,fibroblast,
hPSCreg,WTSIi080-A,"WTSIi080-A (HPSI1013i-sebz_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,55-59,fibroblast,
hPSCreg,WTSIi081-A,"WTSIi081-A (HPSI1113i-qorq_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1038/s41467-023-42760-y",male,"White - White British",healthy,50-54,fibroblast,
hPSCreg,WTSIi081-B,"WTSIi081-B (HPSI1113i-qorq_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,50-54,fibroblast,
hPSCreg,WTSIi082-A,"WTSIi082-A (HPSI1013i-cups_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",female,"White - White British",healthy,45-49,fibroblast,
hPSCreg,WTSIi083-A,"WTSIi083-A (HPSI1213i-xuja_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,45-49,fibroblast,
hPSCreg,WTSIi084-A,"WTSIi084-A (HPSI0713i-cicb_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,,healthy,,fibroblast,
hPSCreg,WTSIi084-B,"WTSIi084-B (HPSI0713i-cicb_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,,healthy,,fibroblast,
hPSCreg,WTSIi085-A,"WTSIi085-A (HPSI1113i-eofe_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",female,"White - White British",healthy,45-49,fibroblast,
hPSCreg,WTSIi086-A,"WTSIi086-A (HPSI0913i-coyi_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,65-69,fibroblast,
hPSCreg,WTSIi087-A,"WTSIi087-A (HPSI0813i-uaqe_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,60-64,fibroblast,
hPSCreg,WTSIi088-A,"WTSIi088-A (HPSI0913i-ruql_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,65-69,fibroblast,
hPSCreg,WTSIi089-A,"WTSIi089-A (HPSI0613i-xavk_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,,healthy,,fibroblast,
hPSCreg,WTSIi089-B,"WTSIi089-B (HPSI0613i-xavk_33)",,,"Wellcome Sanger Institute","European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1101/095943",female,,healthy,,fibroblast,
hPSCreg,WTSIi090-A,"WTSIi090-A (HPSI0813i-robp_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,60-64,fibroblast,
hPSCreg,WTSIi091-A,"WTSIi091-A (HPSI0813i-ffdc_11)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",,male,,healthy,40-44,fibroblast,
hPSCreg,WTSIi091-B,"WTSIi091-B (HPSI0813i-ffdc_1)",,,"Wellcome Sanger Institute","European Collection of Authenticated Cell Cultures",,male,,healthy,40-44,fibroblast,
hPSCreg,WTSIi092-A,"WTSIi092-A (HPSI0713i-nemb_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,,healthy,,fibroblast,
hPSCreg,WTSIi093-A,"WTSIi093-A (HPSI0413i-sukz_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,,healthy,,fibroblast,
hPSCreg,WTSIi094-A,"WTSIi094-A (HPSI0613i-xucm_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,,healthy,,fibroblast,
hPSCreg,WTSIi095-A,"WTSIi095-A (HPSI0813i-vajx_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,50-54,fibroblast,
hPSCreg,WTSIi096-A,"WTSIi096-A (HPSI0813i-guss_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,60-64,fibroblast,
hPSCreg,WTSIi097-A,"WTSIi097-A (HPSI0813i-aizi_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1093/braincomms/fcae244",female,"White - White British",healthy,50-54,fibroblast,
hPSCreg,WTSIi097-B,"WTSIi097-B (HPSI0813i-aizi_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,50-54,fibroblast,
hPSCreg,WTSIi098-A,"WTSIi098-A (HPSI1213i-nekd_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",male,"White - White British",healthy,60-64,fibroblast,
hPSCreg,WTSIi099-A,"WTSIi099-A (HPSI0813i-civh_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,50-54,fibroblast,
hPSCreg,WTSIi099-B,"WTSIi099-B (HPSI0813i-civh_3)",,,"Wellcome Sanger Institute","European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,50-54,fibroblast,
hPSCreg,WTSIi100-A,"WTSIi100-A (HPSI0813i-zexw_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,65-69,fibroblast,
hPSCreg,WTSIi101-A,"WTSIi101-A (HPSI0513i-fejf_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,,healthy,,fibroblast,
hPSCreg,WTSIi102-A,"WTSIi102-A (HPSI0413i-iakz_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",male,,healthy,,fibroblast,
hPSCreg,WTSIi102-B,"WTSIi102-B (HPSI0413i-iakz_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",male,,healthy,,fibroblast,
hPSCreg,WTSIi103-A,"WTSIi103-A (HPSI1213i-nusw_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",male,"White - White British",healthy,65-69,fibroblast,
hPSCreg,WTSIi104-A,"WTSIi104-A (HPSI0513i-coio_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",female,,healthy,,fibroblast,
hPSCreg,WTSIi104-B,"WTSIi104-B (HPSI0513i-coio_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",female,,healthy,,fibroblast,
hPSCreg,WTSIi105-A,"WTSIi105-A (HPSI0313i-airc_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",female,,healthy,,fibroblast,
hPSCreg,WTSIi105-B,"WTSIi105-B (HPSI0313i-airc_66)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,,healthy,,fibroblast,
hPSCreg,WTSIi105-D,"WTSIi105-D (HPSI0313i-airc_6)",,,"Wellcome Sanger Institute",,,female,,healthy,,fibroblast,
hPSCreg,WTSIi106-A,"WTSIi106-A (HPSI0613i-hikj_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,,healthy,,fibroblast,
hPSCreg,WTSIi106-B,"WTSIi106-B (HPSI0613i-hikj_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",male,,healthy,,fibroblast,
hPSCreg,WTSIi107-A,"WTSIi107-A (HPSI0813i-iill_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,60-64,fibroblast,
hPSCreg,WTSIi107-B,"WTSIi107-B (HPSI0813i-iill_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,60-64,fibroblast,
hPSCreg,WTSIi108-A,"WTSIi108-A (HPSI0313i-cesj_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1016/j.celrep.2019.01.094,male,,healthy,,fibroblast,
hPSCreg,WTSIi109-A,"WTSIi109-A (HPSI0413i-coxy_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",male,,healthy,,fibroblast,
hPSCreg,WTSIi109-B,"WTSIi109-B (HPSI0413i-coxy_33)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",male,,healthy,,fibroblast,
hPSCreg,WTSIi110-A,"WTSIi110-A (HPSI0713i-darw_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",female,,healthy,,fibroblast,
hPSCreg,WTSIi110-B,"WTSIi110-B (HPSI0713i-darw_2)",,,"Wellcome Sanger Institute","European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",female,,healthy,,fibroblast,
hPSCreg,WTSIi111-A,"WTSIi111-A (HPSI0513i-euir_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",male,,healthy,,fibroblast,
hPSCreg,WTSIi111-B,"WTSIi111-B (HPSI0513i-euir_2)",,,"Wellcome Sanger Institute","European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",male,,healthy,,fibroblast,
hPSCreg,WTSIi112-A,"WTSIi112-A (HPSI0613i-funp_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",male,,healthy,,fibroblast,
hPSCreg,WTSIi112-B,"WTSIi112-B (HPSI0613i-funp_2)",,,"Wellcome Sanger Institute","European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",male,,healthy,,fibroblast,
hPSCreg,WTSIi113-A,"WTSIi113-A (HPSI0913i-gedo_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1016/j.celrep.2019.01.094,male,,healthy,,fibroblast,
hPSCreg,WTSIi113-B,"WTSIi113-B (HPSI0913i-gedo_33)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1016/j.celrep.2019.01.094,male,,healthy,,fibroblast,
hPSCreg,WTSIi114-A,"WTSIi114-A (HPSI0513i-golb_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",female,,healthy,,fibroblast,
hPSCreg,WTSIi115-A,"WTSIi115-A (HPSI0513i-iasn_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",female,,healthy,,fibroblast,
hPSCreg,WTSIi116-A,"WTSIi116-A (HPSI0813i-iicq_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",female,"White - Other",healthy,30-34,fibroblast,
hPSCreg,WTSIi116-B,"WTSIi116-B (HPSI0813i-iicq_3)",,,"Wellcome Sanger Institute","European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",female,"White - Other",healthy,30-34,fibroblast,
hPSCreg,WTSIi117-A,"WTSIi117-A (HPSI0613i-liun_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,,healthy,,fibroblast,
hPSCreg,WTSIi117-B,"WTSIi117-B (HPSI0613i-liun_22)",,,"Wellcome Sanger Institute","European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",male,,healthy,,fibroblast,
hPSCreg,WTSIi118-A,"WTSIi118-A (HPSI0813i-meqo_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",male,"White - White British",healthy,45-49,fibroblast,
hPSCreg,WTSIi118-B,"WTSIi118-B (HPSI0813i-meqo_3)",,,"Wellcome Sanger Institute","European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",male,"White - White British",healthy,45-49,fibroblast,
hPSCreg,WTSIi119-A,"WTSIi119-A (HPSI0613i-oefg_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",male,,healthy,,fibroblast,
hPSCreg,WTSIi120-A,"WTSIi120-A (HPSI0513i-oeoo_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",male,,healthy,,fibroblast,
hPSCreg,WTSIi121-A,"WTSIi121-A (HPSI0413i-ougl_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",male,,healthy,,fibroblast,
hPSCreg,WTSIi121-B,"WTSIi121-B (HPSI0413i-ougl_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",male,,healthy,,fibroblast,
hPSCreg,WTSIi122-A,"WTSIi122-A (HPSI0413i-peop_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,,healthy,,fibroblast,
hPSCreg,WTSIi122-B,"WTSIi122-B (HPSI0413i-peop_4)",,,"Wellcome Sanger Institute","European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,,healthy,,fibroblast,
hPSCreg,WTSIi123-A,"WTSIi123-A (HPSI0713i-qimz_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",female,,healthy,,fibroblast,
hPSCreg,WTSIi123-B,"WTSIi123-B (HPSI0713i-qimz_2)",,,"Wellcome Sanger Institute","European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",female,,healthy,,fibroblast,
hPSCreg,WTSIi124-A,"WTSIi124-A (HPSI0713i-ruyv_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",female,,healthy,,fibroblast,
hPSCreg,WTSIi124-B,"WTSIi124-B (HPSI0713i-ruyv_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",female,,healthy,,fibroblast,
